,ds,y
0,2015-07-01 00:00:00,0.16171645119510802
1,2015-07-02 20:38:11,-0.06367420279358771
2,2015-07-04 17:16:23,0.02409522907841337
3,2015-07-06 13:54:35,0.44512794649279575
4,2015-07-08 10:32:47,0.29016102413797323
5,2015-07-10 07:10:59,0.15926577712351642
6,2015-07-12 03:49:11,0.25854897732034987
7,2015-07-14 00:27:23,0.8661930976313671
8,2015-07-15 21:05:35,0.24916430216213914
9,2015-07-17 17:43:47,0.6091697504262233
10,2015-07-19 14:21:58,0.9753886898421119
11,2015-07-21 11:00:10,0.4401464947517684
12,2015-07-23 07:38:22,1.3285228826517863
13,2015-07-25 04:16:34,0.9382159061587848
14,2015-07-27 00:54:46,1.250585531761045
15,2015-07-28 21:32:58,0.9164000159866998
16,2015-07-30 18:11:10,1.1438840847115157
17,2015-08-01 14:49:22,0.7454806414782057
18,2015-08-03 11:27:34,1.083609943292111
19,2015-08-05 08:05:45,1.4577126324601681
20,2015-08-07 04:43:57,1.2202885053864732
21,2015-08-09 01:22:09,1.580206233455626
22,2015-08-10 22:00:21,1.196571893287979
23,2015-08-12 18:38:33,1.6559318097006543
24,2015-08-14 15:16:45,1.4786260924197778
25,2015-08-16 11:54:57,1.6423429355350194
26,2015-08-18 08:33:09,1.0263352531804504
27,2015-08-20 05:11:21,0.9995459527628149
28,2015-08-22 01:49:32,1.097974168117175
29,2015-08-23 22:27:44,1.3043954337394055
30,2015-08-25 19:05:56,1.24110979186677
31,2015-08-27 15:44:08,0.8575377956064477
32,2015-08-29 12:22:20,1.2031818039012094
33,2015-08-31 09:00:32,1.0354018632212367
34,2015-09-02 05:38:44,1.4422442553812473
35,2015-09-04 02:16:56,0.8835893109457429
36,2015-09-05 22:55:08,0.8240270652975942
37,2015-09-07 19:33:20,1.27295886879414
38,2015-09-09 16:11:31,0.4374016759899817
39,2015-09-11 12:49:43,1.0713432817893076
40,2015-09-13 09:27:55,0.7691262542820493
41,2015-09-15 06:06:07,0.599730203880443
42,2015-09-17 02:44:19,0.41708927788603134
43,2015-09-18 23:22:31,0.39137360837482454
44,2015-09-20 20:00:43,1.1994953986653565
45,2015-09-22 16:38:55,0.3218390909394539
46,2015-09-24 13:17:07,0.5279716458682162
47,2015-09-26 09:55:18,0.5146375584316988
48,2015-09-28 06:33:30,0.23310007198703045
49,2015-09-30 03:11:42,0.39692659734609304
50,2015-10-01 23:49:54,0.07829916682095278
51,2015-10-03 20:28:06,0.04023108020209906
52,2015-10-05 17:06:18,0.8894826337737571
53,2015-10-07 13:44:30,0.06822065336259625
54,2015-10-09 10:22:42,-0.5215944334832661
55,2015-10-11 07:00:54,0.39218487274301395
56,2015-10-13 03:39:05,0.03699139859932461
57,2015-10-15 00:17:17,0.006036858827264735
58,2015-10-16 20:55:29,-0.41390845278842503
59,2015-10-18 17:33:41,0.21341991229376595
60,2015-10-20 14:11:53,-0.42964697469212604
61,2015-10-22 10:50:05,-0.15631001525528218
62,2015-10-24 07:28:17,-0.010903033451775013
63,2015-10-26 04:06:29,0.0022577912028576286
64,2015-10-28 00:44:41,-0.5158835139370483
65,2015-10-29 21:22:52,-0.3563001581985427
66,2015-10-31 18:01:04,-0.8808943372577558
67,2015-11-02 14:39:16,-0.11419627093385532
68,2015-11-04 11:17:28,-0.5104697207402146
69,2015-11-06 07:55:40,-0.4780344701804829
70,2015-11-08 04:33:52,0.29345536260522087
71,2015-11-10 01:12:04,-0.42748348961546156
72,2015-11-11 21:50:16,-0.24788431580101844
73,2015-11-13 18:28:28,-0.744367409743985
74,2015-11-15 15:06:40,-0.35550382993402796
75,2015-11-17 11:44:51,-0.5834433062920563
76,2015-11-19 08:23:03,-0.4485397744308913
77,2015-11-21 05:01:15,-0.24606333453835388
78,2015-11-23 01:39:27,-0.522646084314362
79,2015-11-24 22:17:39,0.14619604663142655
80,2015-11-26 18:55:51,-0.9420377657442777
81,2015-11-28 15:34:03,-0.4308962089876574
82,2015-11-30 12:12:15,-0.7943610367569014
83,2015-12-02 08:50:27,-0.37656990204069474
84,2015-12-04 05:28:38,-0.9089124841381825
85,2015-12-06 02:06:50,-0.4369575416764217
86,2015-12-07 22:45:02,-0.5340571187985619
87,2015-12-09 19:23:14,-0.3830307964646761
88,2015-12-11 16:01:26,-0.34489366945579625
89,2015-12-13 12:39:38,0.2638358927807566
90,2015-12-15 09:17:50,0.0868276640134364
91,2015-12-17 05:56:02,0.3402342558191886
92,2015-12-19 02:34:14,-0.4810642478583238
93,2015-12-20 23:12:25,-0.030724738089591447
94,2015-12-22 19:50:37,-0.3774987845561188
95,2015-12-24 16:28:49,0.8767516955573529
96,2015-12-26 13:07:01,0.6268446104223433
97,2015-12-28 09:45:13,1.5008498513430886
98,2015-12-30 06:23:25,0.4929512451707768
99,2016-01-01 03:01:37,0.7407164996542842
100,2016-01-02 23:39:49,0.39347528389284875
101,2016-01-04 20:18:01,1.2695963102823913
102,2016-01-06 16:56:12,1.1923852996217048
103,2016-01-08 13:34:24,0.7495065972415353
104,2016-01-10 10:12:36,0.9594785906039063
105,2016-01-12 06:50:48,0.9229149669320131
106,2016-01-14 03:29:00,0.9968923985376773
107,2016-01-16 00:07:12,0.8231234980730391
108,2016-01-17 20:45:24,0.4081336140078815
109,2016-01-19 17:23:36,1.563777627594531
110,2016-01-21 14:01:48,0.9642249629045012
111,2016-01-23 10:40:00,1.5399081699413846
112,2016-01-25 07:18:11,1.285568871786849
113,2016-01-27 03:56:23,1.0220368233337673
114,2016-01-29 00:34:35,1.4070929916862582
115,2016-01-30 21:12:47,1.9817987441066323
116,2016-02-01 17:50:59,1.2629369041025809
117,2016-02-03 14:29:11,1.8029945188841798
118,2016-02-05 11:07:23,1.5360150643349773
119,2016-02-07 07:45:35,1.6374832870109177
120,2016-02-09 04:23:47,1.8281022620801428
121,2016-02-11 01:01:58,1.180294213992231
122,2016-02-12 21:40:10,1.2472390229885333
123,2016-02-14 18:18:22,1.770353035259416
124,2016-02-16 14:56:34,2.122658584520619
125,2016-02-18 11:34:46,1.1860551507419554
126,2016-02-20 08:12:58,1.108525927686762
127,2016-02-22 04:51:10,2.1879579717156528
128,2016-02-24 01:29:22,2.0825107014848374
129,2016-02-25 22:07:34,1.6703163711273357
130,2016-02-27 18:45:45,1.8605454008316054
131,2016-02-29 15:23:57,2.082403793125
132,2016-03-02 12:02:09,0.9597156266117757
133,2016-03-04 08:40:21,1.997237673103623
134,2016-03-06 05:18:33,1.1043412052351926
135,2016-03-08 01:56:45,1.849262805653822
136,2016-03-09 22:34:57,1.4749028637683539
137,2016-03-11 19:13:09,1.194245527394791
138,2016-03-13 15:51:21,1.6489963937697467
139,2016-03-15 12:29:32,0.9792479148834805
140,2016-03-17 09:07:44,1.5730572981705733
141,2016-03-19 05:45:56,1.4359408962334381
142,2016-03-21 02:24:08,1.6240950003053765
143,2016-03-22 23:02:20,1.7620978700840428
144,2016-03-24 19:40:32,1.086513210549363
145,2016-03-26 16:18:44,1.1258438887883906
146,2016-03-28 12:56:56,1.3114910065102208
147,2016-03-30 09:35:08,0.6155336896318513
148,2016-04-01 06:13:20,0.7252967690187394
149,2016-04-03 02:51:31,1.143445266221203
150,2016-04-04 23:29:43,0.5251299921176005
151,2016-04-06 20:07:55,0.4198866262745837
152,2016-04-08 16:46:07,0.2833884250133879
153,2016-04-10 13:24:19,0.7785623359590416
154,2016-04-12 10:02:31,0.5520581876878683
155,2016-04-14 06:40:43,0.5852953633845018
156,2016-04-16 03:18:55,1.2556438073785072
157,2016-04-17 23:57:07,0.5877643583831016
158,2016-04-19 20:35:18,0.32807217208213035
159,2016-04-21 17:13:30,0.93538406100117
160,2016-04-23 13:51:42,0.2576142851772323
161,2016-04-25 10:29:54,0.29759432888615317
162,2016-04-27 07:08:06,0.627136648337487
163,2016-04-29 03:46:18,-0.16738805566691622
164,2016-05-01 00:24:30,0.39002129231083604
165,2016-05-02 21:02:42,-0.5017915615323778
166,2016-05-04 17:40:54,0.5809227160167164
167,2016-05-06 14:19:05,0.09251623986504416
168,2016-05-08 10:57:17,0.22700315911159819
169,2016-05-10 07:35:29,0.4111936463162435
170,2016-05-12 04:13:41,-0.016093598527292363
171,2016-05-14 00:51:53,0.11270108288310776
172,2016-05-15 21:30:05,0.5346093643447304
173,2016-05-17 18:08:17,-0.05359521314630966
174,2016-05-19 14:46:29,-0.16628401563941847
175,2016-05-21 11:24:41,0.5735764472309075
176,2016-05-23 08:02:52,-0.14499013239614583
177,2016-05-25 04:41:04,-0.20543438589032692
178,2016-05-27 01:19:16,1.0350883667976625
179,2016-05-28 21:57:28,-0.46787142541772564
180,2016-05-30 18:35:40,0.19941019552172973
181,2016-06-01 15:13:52,1.4918614600302322
182,2016-06-03 11:52:04,0.3195244273246714
183,2016-06-05 08:30:16,0.17576353531560462
184,2016-06-07 05:08:28,0.030339213890335892
185,2016-06-09 01:46:40,0.4522010585615961
186,2016-06-10 22:24:51,0.17989288042744095
187,2016-06-12 19:03:03,0.5211390953843709
188,2016-06-14 15:41:15,0.6623052272862865
189,2016-06-16 12:19:27,0.5604056673452936
190,2016-06-18 08:57:39,0.7994585061935748
191,2016-06-20 05:35:51,0.6353207250717351
192,2016-06-22 02:14:03,0.7502253101485742
193,2016-06-23 22:52:15,1.4102844737496083
194,2016-06-25 19:30:27,1.8532842495854351
195,2016-06-27 16:08:38,0.6501656918888382
196,2016-06-29 12:46:50,1.1657367914231855
197,2016-07-01 09:25:02,1.1992832945708507
198,2016-07-03 06:03:14,0.9828851823730904
199,2016-07-05 02:41:26,1.1466383098177844
200,2016-07-06 23:19:38,1.4438035689882283
201,2016-07-08 19:57:50,1.1526384033222672
202,2016-07-10 16:36:02,1.8475445056434205
203,2016-07-12 13:14:14,1.5236800741086938
204,2016-07-14 09:52:25,2.0186013016171453
205,2016-07-16 06:30:37,0.9169841932978888
206,2016-07-18 03:08:49,1.299602014174583
207,2016-07-19 23:47:01,1.1950422254297797
208,2016-07-21 20:25:13,2.393756918652926
209,2016-07-23 17:03:25,2.016877095183401
210,2016-07-25 13:41:37,2.4263869351737943
211,2016-07-27 10:19:49,2.074336251817402
212,2016-07-29 06:58:01,0.940867980820554
213,2016-07-31 03:36:12,1.9780774558480911
214,2016-08-02 00:14:24,2.3083253996226927
215,2016-08-03 20:52:36,2.278101239907808
216,2016-08-05 17:30:48,1.9049424550564025
217,2016-08-07 14:09:00,2.9581053928990277
218,2016-08-09 10:47:12,1.587323382127555
219,2016-08-11 07:25:24,1.9165111032643232
220,2016-08-13 04:03:36,2.787965290650398
221,2016-08-15 00:41:48,2.295966797430876
222,2016-08-16 21:20:00,2.431815283588309
223,2016-08-18 17:58:11,2.4192410709549317
224,2016-08-20 14:36:23,2.293520759801264
225,2016-08-22 11:14:35,2.260728621441978
226,2016-08-24 07:52:47,2.3230723654123153
227,2016-08-26 04:30:59,1.803511379511176
228,2016-08-28 01:09:11,1.9702226311358948
229,2016-08-29 21:47:23,2.283612615972199
230,2016-08-31 18:25:35,2.343511473911761
231,2016-09-02 15:03:47,1.9195658531543964
232,2016-09-04 11:41:58,1.5760636317573509
233,2016-09-06 08:20:10,2.447351460560138
234,2016-09-08 04:58:22,2.2730623995262267
235,2016-09-10 01:36:34,2.0645164143505763
236,2016-09-11 22:14:46,2.4791740771810846
237,2016-09-13 18:52:58,1.8499592468358055
238,2016-09-15 15:31:10,2.5511554667193663
239,2016-09-17 12:09:22,1.721432520052739
240,2016-09-19 08:47:34,1.5933865010747827
241,2016-09-21 05:25:45,1.303976814819423
242,2016-09-23 02:03:57,1.7889520298275756
243,2016-09-24 22:42:09,1.874862486251216
244,2016-09-26 19:20:21,2.1337933802772744
245,2016-09-28 15:58:33,1.9639066001229206
246,2016-09-30 12:36:45,1.427464532217099
247,2016-10-02 09:14:57,1.7559967657865496
248,2016-10-04 05:53:09,1.7541139510680641
249,2016-10-06 02:31:21,1.0393409192661671
250,2016-10-07 23:09:32,1.3381440968720992
251,2016-10-09 19:47:44,1.3646749799586904
252,2016-10-11 16:25:56,0.6305137574397935
253,2016-10-13 13:04:08,2.1247473705077824
254,2016-10-15 09:42:20,1.0592742735839966
255,2016-10-17 06:20:32,2.129519264463565
256,2016-10-19 02:58:44,0.5693559818956342
257,2016-10-20 23:36:56,0.7851271775435119
258,2016-10-22 20:15:08,0.41403813452879257
259,2016-10-24 16:53:20,0.7466262988856156
260,2016-10-26 13:31:31,0.23224396216204557
261,2016-10-28 10:09:43,1.4238588684921125
262,2016-10-30 06:47:55,1.4526082139009135
263,2016-11-01 03:26:07,1.0731748535808563
264,2016-11-03 00:04:19,1.069373121277652
265,2016-11-04 20:42:31,0.9422018029299479
